tag,unc_layer,iteration,scenario_id,case,method,score,f_Al,X_Al,L,f_makeup,Y_prep,R_PSA,E_aux,E_therm,der_prepared_mass_per_kg_gate,der_al_feed_kg_per_kg_gate,der_al_reacted_kg_per_kg_gate,der_h2_crude_kg_per_kg_gate,der_h2_usable_kg_per_kg_gate,der_aloh3_kg_per_kg_gate,der_electrolyte_makeup_kg_per_kg_gate,der_purge_m3_per_kg_gate,der_stoich_makeup_water_kg_per_kg_gate,der_elec_total_kwh_per_kg_gate
prospect_hydrolysis_fgonly_fgonly,fgonly,4,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.4697258190851714,0.9849204950453947,0.9400729126032733,166.18285961629843,0.17673065800400695,0.8759008686802408,0.9513878950939745,0.14503686621198666,0.08830027835295885,0.8759008686802408,0.862692717191234,0.8109940553315953,0.09088807313166314,0.08646981258588021,2.344582978263587,25.33694531424257,0.02533694531424257,1.6244757486828463,0.20438020761980272
prospect_hydrolysis_fgonly_fgonly,fgonly,5,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",3.6775864537728205,0.9674548458613352,0.9061810727291375,148.38415206693756,0.19527387352036846,0.8092971558932174,0.9270827938452096,0.18689579229101497,0.04913921071671951,0.8092971558932174,0.7829584552106896,0.709502132845171,0.07951387721422502,0.07371594743722869,2.0511699349390917,22.686650413040784,0.022686650413040785,1.421180588030918,0.1910224566254065
prospect_hydrolysis_fgonly_fgonly,fgonly,5,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.181182890571229,0.9674548458613352,0.9061810727291375,148.38415206693756,0.19527387352036846,0.8092971558932174,0.9270827938452096,0.18689579229101497,0.04913921071671951,0.8092971558932174,0.7829584552106896,0.709502132845171,0.07951387721422502,0.07371594743722869,2.0511699349390917,22.686650413040784,0.022686650413040785,1.421180588030918,0.1910224566254065
prospect_hydrolysis_fgonly_fgonly,fgonly,5,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.4964035632015914,0.9674548458613352,0.9061810727291375,148.38415206693756,0.19527387352036846,0.8092971558932174,0.9270827938452096,0.18689579229101497,0.04913921071671951,0.8092971558932174,0.7829584552106896,0.709502132845171,0.07951387721422502,0.07371594743722869,2.0511699349390917,22.686650413040784,0.022686650413040785,1.421180588030918,0.1910224566254065
prospect_hydrolysis_fgonly_fgonly,fgonly,6,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",3.258766697125904,0.9272316265678899,0.9055888389406829,103.25839890620306,0.2509611278833176,0.8237989187942928,0.9528494025475281,0.1555110141245188,0.018264418494783916,0.8237989187942928,0.7638524114385011,0.691736218396633,0.07752285185339253,0.0738676030722856,1.9998086945755007,19.794352422239456,0.019794352422239456,1.3855942640805854,0.14315601350479204
prospect_hydrolysis_fgonly_fgonly,fgonly,6,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.115544914124827,0.9272316265678899,0.9055888389406829,103.25839890620306,0.2509611278833176,0.8237989187942928,0.9528494025475281,0.1555110141245188,0.018264418494783916,0.8237989187942928,0.7638524114385011,0.691736218396633,0.07752285185339253,0.0738676030722856,1.9998086945755007,19.794352422239456,0.019794352422239456,1.3855942640805854,0.14315601350479204
prospect_hydrolysis_fgonly_fgonly,fgonly,6,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.14322178300107596,0.9272316265678899,0.9055888389406829,103.25839890620306,0.2509611278833176,0.8237989187942928,0.9528494025475281,0.1555110141245188,0.018264418494783916,0.8237989187942928,0.7638524114385011,0.691736218396633,0.07752285185339253,0.0738676030722856,1.9998086945755007,19.794352422239456,0.019794352422239456,1.3855942640805854,0.14315601350479204
prospect_hydrolysis_fgonly_fgonly,fgonly,7,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",5.766652739671521,0.9916918639403492,0.9350913656649724,218.20280632829804,0.1963342280848443,0.873337800567213,0.9253893418558095,0.30418013625696755,0.10773366286106792,0.873337800567213,0.8660819912940645,0.8098657920170055,0.09076162870463675,0.08398984385274515,2.3413211701837424,37.10354104994842,0.03710354104994842,1.6222157612259342,0.3597398913450299
prospect_hydrolysis_fgonly_fgonly,fgonly,7,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.6301032368136505,0.9916918639403492,0.9350913656649724,218.20280632829804,0.1963342280848443,0.873337800567213,0.9253893418558095,0.30418013625696755,0.10773366286106792,0.873337800567213,0.8660819912940645,0.8098657920170055,0.09076162870463675,0.08398984385274515,2.3413211701837424,37.10354104994842,0.03710354104994842,1.6222157612259342,0.3597398913450299
prospect_hydrolysis_fgonly_fgonly,fgonly,7,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.136549502857863,0.9916918639403492,0.9350913656649724,218.20280632829804,0.1963342280848443,0.873337800567213,0.9253893418558095,0.30418013625696755,0.10773366286106792,0.873337800567213,0.8660819912940645,0.8098657920170055,0.09076162870463675,0.08398984385274515,2.3413211701837424,37.10354104994842,0.03710354104994842,1.6222157612259342,0.3597398913450299
prospect_hydrolysis_fgonly_fgonly,fgonly,8,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.445184383383507,0.9876793724776544,0.9412522735668036,184.8978485609306,0.3020051798889355,0.8940511555414467,0.9680656666004588,0.12480947347673135,0.02722505003764504,0.8940511555414467,0.8830358842680978,0.8311595337084199,0.09314801753125361,0.09017339768390424,2.4028813554711905,49.30881915928829,0.04930881915928829,1.6648685608969207,0.13592664143022146
prospect_hydrolysis_fgonly_fgonly,fgonly,8,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.7534477987459667,0.9876793724776544,0.9412522735668036,184.8978485609306,0.3020051798889355,0.8940511555414467,0.9680656666004588,0.12480947347673135,0.02722505003764504,0.8940511555414467,0.8830358842680978,0.8311595337084199,0.09314801753125361,0.09017339768390424,2.4028813554711905,49.30881915928829,0.04930881915928829,1.6648685608969207,0.13592664143022146
prospect_hydrolysis_fgonly_fgonly,fgonly,8,SSP1VLLO_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",3.6917365846375425,0.9876793724776544,0.9412522735668036,184.8978485609306,0.3020051798889355,0.8940511555414467,0.9680656666004588,0.12480947347673135,0.02722505003764504,0.8940511555414467,0.8830358842680978,0.8311595337084199,0.09314801753125361,0.09017339768390424,2.4028813554711905,49.30881915928829,0.04930881915928829,1.6648685608969207,0.13592664143022146
prospect_hydrolysis_fgonly_fgonly,fgonly,9,SSP1VLLO_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",4.503575463532641,0.9716333723843378,0.9360090627653714,155.03220146512908,0.21628548797425573,0.8663047877330726,0.9609482009253489,0.19710124886758115,0.03722188380482569,0.8663047877330726,0.8417306424177833,0.7878675097103633,0.08829628203789755,0.08484815337271485,2.2777241587036747,28.224251433908133,0.028224251433908134,1.5781517192210792,0.20299525171071803
prospect_hydrolysis_fgonly_fgonly,fgonly,9,SSP1VLLO_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.553534148874289,0.9716333723843378,0.9360090627653714,155.03220146512908,0.21628548797425573,0.8663047877330726,0.9609482009253489,0.19710124886758115,0.03722188380482569,0.8663047877330726,0.8417306424177833,0.7878675097103633,0.08829628203789755,0.08484815337271485,2.2777241587036747,28.224251433908133,0.028224251433908134,1.5781517192210792,0.20299525171071803
