tag,iteration,case,method,score
contemp_hydrolysis_uncertainty,1012,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",5.189059375795894
contemp_hydrolysis_uncertainty,1013,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",38.98973535376182
contemp_hydrolysis_uncertainty,1013,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.178161619041099
contemp_hydrolysis_uncertainty,1013,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",28.811573734720675
contemp_hydrolysis_uncertainty,1014,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",40.69801352576927
contemp_hydrolysis_uncertainty,1014,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.811689563379012
contemp_hydrolysis_uncertainty,1014,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",30.8863239623904
contemp_hydrolysis_uncertainty,1015,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",36.29172504980475
contemp_hydrolysis_uncertainty,1015,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.545760944023108
contemp_hydrolysis_uncertainty,1015,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",25.745964105781713
contemp_hydrolysis_uncertainty,1016,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",28.730492467585528
contemp_hydrolysis_uncertainty,1016,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.070055076246751
contemp_hydrolysis_uncertainty,1016,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",17.660437391338743
contemp_hydrolysis_uncertainty,1017,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",22.56812027184474
contemp_hydrolysis_uncertainty,1017,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.71286602486216
contemp_hydrolysis_uncertainty,1017,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",12.855254246982597
contemp_hydrolysis_uncertainty,1018,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",17.143072042263096
contemp_hydrolysis_uncertainty,1018,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.043430846838831
contemp_hydrolysis_uncertainty,1018,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.099641195424265
contemp_hydrolysis_uncertainty,1019,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.0291061649493844
contemp_hydrolysis_uncertainty,1019,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.795626595033315
contemp_hydrolysis_uncertainty,1019,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.766520430083975
contemp_hydrolysis_uncertainty,1020,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",21.571666297033047
contemp_hydrolysis_uncertainty,1020,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.408392309345489
contemp_hydrolysis_uncertainty,1020,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",10.163273987687617
contemp_hydrolysis_uncertainty,1021,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",23.16962101954266
contemp_hydrolysis_uncertainty,1021,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.534492174205624
contemp_hydrolysis_uncertainty,1021,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",12.635128845337032
contemp_hydrolysis_uncertainty,1022,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.010695951265873
contemp_hydrolysis_uncertainty,1022,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-12.68241747701447
contemp_hydrolysis_uncertainty,1022,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.328278474251394
contemp_hydrolysis_uncertainty,1023,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",18.503084226057748
contemp_hydrolysis_uncertainty,1023,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.907080427671822
contemp_hydrolysis_uncertainty,1023,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",8.596003798385933
contemp_hydrolysis_uncertainty,1024,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",12.700463471820948
contemp_hydrolysis_uncertainty,1024,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.78700233289959
contemp_hydrolysis_uncertainty,1024,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.913461138921375
contemp_hydrolysis_uncertainty,1025,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",18.786133812368288
contemp_hydrolysis_uncertainty,1025,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-12.083649114140076
contemp_hydrolysis_uncertainty,1025,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.702484698228241
contemp_hydrolysis_uncertainty,1026,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",9.254809130003462
contemp_hydrolysis_uncertainty,1026,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.502690235944568
contemp_hydrolysis_uncertainty,1026,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-1.247881105941122
contemp_hydrolysis_uncertainty,1027,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.7055429260175217
contemp_hydrolysis_uncertainty,1027,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.5390557214696
contemp_hydrolysis_uncertainty,1027,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-7.833512795452064
contemp_hydrolysis_uncertainty,1028,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.104585931997335
contemp_hydrolysis_uncertainty,1028,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-12.338484462810483
contemp_hydrolysis_uncertainty,1028,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.766101469186818
contemp_hydrolysis_uncertainty,1029,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",47.53091610352635
contemp_hydrolysis_uncertainty,1029,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.853423723666825
contemp_hydrolysis_uncertainty,1029,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",35.67749237985952
contemp_hydrolysis_uncertainty,1030,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",11.72124410295674
contemp_hydrolysis_uncertainty,1030,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.460780852774196
contemp_hydrolysis_uncertainty,1030,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1.2604632501825488
contemp_hydrolysis_uncertainty,1031,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.852278259987102
contemp_hydrolysis_uncertainty,1031,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.152720521408385
contemp_hydrolysis_uncertainty,1031,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",11.699557738578696
contemp_hydrolysis_uncertainty,1032,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",25.02708163824223
contemp_hydrolysis_uncertainty,1032,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.007610288624388
contemp_hydrolysis_uncertainty,1032,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",14.019471349617932
contemp_hydrolysis_uncertainty,1033,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",57.30622735686167
contemp_hydrolysis_uncertainty,1033,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.625970721714467
contemp_hydrolysis_uncertainty,1033,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",46.68025663514719
contemp_hydrolysis_uncertainty,1034,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",42.940047477596266
contemp_hydrolysis_uncertainty,1034,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.990731284711174
contemp_hydrolysis_uncertainty,1034,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",30.94931619288514
contemp_hydrolysis_uncertainty,1035,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",22.21851172356203
contemp_hydrolysis_uncertainty,1035,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.146597463309462
contemp_hydrolysis_uncertainty,1035,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",11.071914260252575
contemp_hydrolysis_uncertainty,1036,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",36.30958560436046
contemp_hydrolysis_uncertainty,1036,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.693595658849317
contemp_hydrolysis_uncertainty,1036,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",24.6159899455111
contemp_hydrolysis_uncertainty,1037,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",32.74037000476126
contemp_hydrolysis_uncertainty,1037,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.475449837859122
contemp_hydrolysis_uncertainty,1037,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",21.26492016690207
contemp_hydrolysis_uncertainty,1038,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",19.361076300009795
contemp_hydrolysis_uncertainty,1038,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.406467252475409
contemp_hydrolysis_uncertainty,1038,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",9.95460904753435
contemp_hydrolysis_uncertainty,1039,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",36.50967795764019
contemp_hydrolysis_uncertainty,1039,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-13.363816435731367
contemp_hydrolysis_uncertainty,1039,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",23.145861521908824
contemp_hydrolysis_uncertainty,1040,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",11.972839704700199
contemp_hydrolysis_uncertainty,1040,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.439304757336524
contemp_hydrolysis_uncertainty,1040,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1.5335349473636697
contemp_hydrolysis_uncertainty,1041,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",32.83713448683824
contemp_hydrolysis_uncertainty,1041,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-13.398545494252856
contemp_hydrolysis_uncertainty,1041,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",19.438588992585373
contemp_hydrolysis_uncertainty,1042,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.97073018041022
contemp_hydrolysis_uncertainty,1042,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.497329747048779
contemp_hydrolysis_uncertainty,1042,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",9.4734004333614
contemp_hydrolysis_uncertainty,1043,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",17.063885696238764
contemp_hydrolysis_uncertainty,1043,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.301524072051892
contemp_hydrolysis_uncertainty,1043,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",5.762361624186862
contemp_hydrolysis_uncertainty,1044,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.40722698985525
contemp_hydrolysis_uncertainty,1044,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.471577480130188
contemp_hydrolysis_uncertainty,1044,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",8.935649509725025
contemp_hydrolysis_uncertainty,1045,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",26.526893176868022
contemp_hydrolysis_uncertainty,1045,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.278000790836078
contemp_hydrolysis_uncertainty,1045,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",15.248892386031974
contemp_hydrolysis_uncertainty,1046,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",33.16715027182916
contemp_hydrolysis_uncertainty,1046,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.202044332136193
contemp_hydrolysis_uncertainty,1046,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",22.965105939692897
contemp_hydrolysis_uncertainty,1047,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",30.696623625366087
contemp_hydrolysis_uncertainty,1047,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.214255306499139
contemp_hydrolysis_uncertainty,1047,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",19.482368318867028
contemp_hydrolysis_uncertainty,1048,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",34.01852909626027
contemp_hydrolysis_uncertainty,1048,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-13.161980695306303
contemp_hydrolysis_uncertainty,1048,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.85654840095398
contemp_hydrolysis_uncertainty,1049,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",18.846989471113556
contemp_hydrolysis_uncertainty,1049,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.13066275727023
contemp_hydrolysis_uncertainty,1049,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.716326713843357
contemp_hydrolysis_uncertainty,1050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",29.291912722760674
contemp_hydrolysis_uncertainty,1050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.95019605290552
contemp_hydrolysis_uncertainty,1050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",18.341716669855135
contemp_hydrolysis_uncertainty,1051,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",24.69633915997269
contemp_hydrolysis_uncertainty,1051,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-12.276334978772972
contemp_hydrolysis_uncertainty,1051,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",12.42000418119973
contemp_hydrolysis_uncertainty,1052,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",27.57829740949048
contemp_hydrolysis_uncertainty,1052,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.876808239673888
contemp_hydrolysis_uncertainty,1052,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",16.70148916981655
contemp_hydrolysis_uncertainty,1053,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",31.93695389970132
contemp_hydrolysis_uncertainty,1053,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.592651074813222
contemp_hydrolysis_uncertainty,1053,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.344302824888047
contemp_hydrolysis_uncertainty,1054,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",19.917321712615884
contemp_hydrolysis_uncertainty,1054,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.135828742416042
contemp_hydrolysis_uncertainty,1054,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",9.781492970199858
contemp_hydrolysis_uncertainty,1055,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",14.956610875653844
contemp_hydrolysis_uncertainty,1055,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.905291939926013
contemp_hydrolysis_uncertainty,1055,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",5.051318935727814
contemp_hydrolysis_uncertainty,1056,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",21.512210146801056
contemp_hydrolysis_uncertainty,1056,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.298931804418167
contemp_hydrolysis_uncertainty,1056,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",11.213278342382894
contemp_hydrolysis_uncertainty,1057,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",9.534926620507473
contemp_hydrolysis_uncertainty,1057,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.078877486226615
contemp_hydrolysis_uncertainty,1057,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-0.5439508657191314
contemp_hydrolysis_uncertainty,1058,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",11.069940637329744
contemp_hydrolysis_uncertainty,1058,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.233151308797568
contemp_hydrolysis_uncertainty,1058,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-0.16321067146783969
contemp_hydrolysis_uncertainty,1059,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",16.421752189715946
contemp_hydrolysis_uncertainty,1059,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.409472098222475
contemp_hydrolysis_uncertainty,1059,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.012280091493453
contemp_hydrolysis_uncertainty,1060,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",12.021126055432457
contemp_hydrolysis_uncertainty,1060,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.263933658496182
contemp_hydrolysis_uncertainty,1060,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1.7571923969362875
contemp_hydrolysis_uncertainty,1061,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",30.082783273975924
contemp_hydrolysis_uncertainty,1061,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.339430856227537
contemp_hydrolysis_uncertainty,1061,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",19.743352417748373
contemp_hydrolysis_uncertainty,1062,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",35.05121953684893
contemp_hydrolysis_uncertainty,1062,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.73211170471614
contemp_hydrolysis_uncertainty,1062,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",23.319107832132893
contemp_hydrolysis_uncertainty,1063,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",36.98911049683064
contemp_hydrolysis_uncertainty,1063,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.646491806265232
contemp_hydrolysis_uncertainty,1063,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",26.342618690565445
contemp_hydrolysis_uncertainty,1064,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",16.966037225561344
contemp_hydrolysis_uncertainty,1064,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.492833032047487
contemp_hydrolysis_uncertainty,1064,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.473204193513875
contemp_hydrolysis_uncertainty,1065,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",25.682938298502187
contemp_hydrolysis_uncertainty,1065,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.475769275564211
contemp_hydrolysis_uncertainty,1065,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",15.20716902293802
contemp_hydrolysis_uncertainty,1066,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",16.624859229637465
contemp_hydrolysis_uncertainty,1066,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.479660188426928
contemp_hydrolysis_uncertainty,1066,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.145199041210522
contemp_hydrolysis_uncertainty,1067,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",17.18781850094262
contemp_hydrolysis_uncertainty,1067,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.307163279457033
contemp_hydrolysis_uncertainty,1067,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",5.880655221485584
contemp_hydrolysis_uncertainty,1068,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",37.36834688648873
contemp_hydrolysis_uncertainty,1068,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-9.951983493687104
contemp_hydrolysis_uncertainty,1068,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",27.416363392801564
contemp_hydrolysis_uncertainty,1069,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",33.046414605904104
contemp_hydrolysis_uncertainty,1069,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.1491068153787
contemp_hydrolysis_uncertainty,1069,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",21.89730779052541
contemp_hydrolysis_uncertainty,1070,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",44.83628379487535
contemp_hydrolysis_uncertainty,1070,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.481623771081575
contemp_hydrolysis_uncertainty,1070,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",34.354660023793805
contemp_hydrolysis_uncertainty,1071,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",30.223133425072252
contemp_hydrolysis_uncertainty,1071,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.70888475982109
contemp_hydrolysis_uncertainty,1071,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",19.51424866525118
contemp_hydrolysis_uncertainty,1072,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-12.198511173536621
contemp_hydrolysis_uncertainty,1072,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-8.727267441952588
contemp_hydrolysis_uncertainty,1072,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-20.92577861548923
contemp_hydrolysis_uncertainty,1073,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",25.075365107306375
contemp_hydrolysis_uncertainty,1073,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-10.67299539318973
contemp_hydrolysis_uncertainty,1073,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",14.402369714116674
contemp_hydrolysis_uncertainty,1074,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",32.542558262055316
contemp_hydrolysis_uncertainty,1074,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-12.443087240450119
contemp_hydrolysis_uncertainty,1074,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",20.099471021605254
contemp_hydrolysis_uncertainty,1075,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",46.73163471400879
contemp_hydrolysis_uncertainty,1075,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.305377957814416
contemp_hydrolysis_uncertainty,1075,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",35.42625675619439
contemp_hydrolysis_uncertainty,1076,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",10.313018292355824
contemp_hydrolysis_uncertainty,1076,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-11.82440960330938
