scenario,route,case,bg_db,method,score,solver,tech_shape,n_activities,n_products,error
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",-123.37655023094017,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",-5.055013927973976,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",-0.007694763573202566,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",-0.0011241982476088846,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",-46.29907412041311,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",-55.0323342390905,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",0.2557486976719044,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-1.0072512181985382,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",-0.63618802026674,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-5.639086710596187e-06,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.07277458310059208,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.07411653790994281,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.07632289618708156,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,net,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",0.04119034287857867,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,stageD_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-22.323065519900556,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,stageD_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",-0.2044800337552981,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,stageD_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",-23.613317548770492,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,stageD_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",-3.618653221089302,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,stageD_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",-4.8284712167858475,standard,"(107090, 107090)",107090,107090,
SSP1VLLO_2050,reuse,stageD_only,prospective_conseq_IMAGE_SSP1VLLO_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",-123.42107063879534,standard,"(107090, 107090)",107090,107090,
