tag,unc_layer,iteration,scenario_id,case,method,score,fu_scrap_kg,scrap_per_billet,fu_billet_kg,f_transition,pass_share
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,8,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.919283781158654,3.67,1.050420168067227,3.4938399999999996,0.23661711858839862,0.9971234265397606
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,8,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.919283524593155,3.67,1.050420168067227,3.4938399999999996,0.23661711858839862,0.9971234265397606
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,9,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.9054121085070825,3.67,1.050420168067227,3.4938399999999996,0.12853303342810402,0.9854205672002103
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,9,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-40.122888622461836,3.67,1.050420168067227,3.4938399999999996,0.12853303342810402,0.9854205672002103
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,9,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.21747651395479,3.67,1.050420168067227,3.4938399999999996,0.12853303342810402,0.9854205672002103
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,9,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.21747722561587,3.67,1.050420168067227,3.4938399999999996,0.12853303342810402,0.9854205672002103
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,10,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.530044807078512,3.67,1.050420168067227,3.4938399999999996,0.07616226921243247,0.9701946094892018
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,10,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-39.50294072839173,3.67,1.050420168067227,3.4938399999999996,0.07616226921243247,0.9701946094892018
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,10,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.97289592131324,3.67,1.050420168067227,3.4938399999999996,0.07616226921243247,0.9701946094892018
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,10,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.97289707302944,3.67,1.050420168067227,3.4938399999999996,0.07616226921243247,0.9701946094892018
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,11,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",8.09658057632306,3.67,1.050420168067227,3.4938399999999996,0.2947233175178333,0.97012304511149
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,11,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-39.50002687652804,3.67,1.050420168067227,3.4938399999999996,0.2947233175178333,0.97012304511149
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,11,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-31.40344630020498,3.67,1.050420168067227,3.4938399999999996,0.2947233175178333,0.97012304511149
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,11,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-31.403446604990684,3.67,1.050420168067227,3.4938399999999996,0.2947233175178333,0.97012304511149
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,12,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.110682190849005,3.67,1.050420168067227,3.4938399999999996,0.15717204890554418,0.9976394007676321
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,12,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-40.620396909421004,3.67,1.050420168067227,3.4938399999999996,0.15717204890554418,0.9976394007676321
