tag,unc_layer,iteration,scenario_id,case,method,score,f_Al,X_Al,L,f_makeup,Y_prep,R_PSA,E_aux,E_therm,der_prepared_mass_per_kg_gate,der_al_feed_kg_per_kg_gate,der_al_reacted_kg_per_kg_gate,der_h2_crude_kg_per_kg_gate,der_h2_usable_kg_per_kg_gate,der_aloh3_kg_per_kg_gate,der_electrolyte_makeup_kg_per_kg_gate,der_purge_m3_per_kg_gate,der_stoich_makeup_water_kg_per_kg_gate,der_elec_total_kwh_per_kg_gate
prospect_hydrolysis_fgonly_fgonly,fgonly,1,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",3.0618967387650153,0.9627274008520021,0.9294764396311215,203.75273083460257,0.13131458842790622,0.8181929559958377,0.9435653689023806,0.11348601445589311,0.03419201536020478,0.8181929559958377,0.7876967779212894,0.7321455966511863,0.08205152934721607,0.07742098155751044,2.1166321654690106,21.075383399811102,0.0210753833998111,1.4665369720601569,0.12082912375087461
prospect_hydrolysis_fgonly_fgonly,fgonly,11,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-6.053112226646565,0.9913863595099508,0.8878638240127177,116.34530577265893,0.17047753410790234,0.8755509550030173,0.9541360632422207,0.2475477709531827,0.017436816204872908,0.8755509550030173,0.868009273845902,0.7706740331553248,0.08636940977015578,0.08240816862265063,2.228017835700314,17.216322343055168,0.017216322343055167,1.543712026950108,0.23200750834731587
prospect_hydrolysis_fgonly_fgonly,fgonly,11,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.44205974573189,0.9913863595099508,0.8878638240127177,116.34530577265893,0.17047753410790234,0.8755509550030173,0.9541360632422207,0.2475477709531827,0.017436816204872908,0.8755509550030173,0.868009273845902,0.7706740331553248,0.08636940977015578,0.08240816862265063,2.228017835700314,17.216322343055168,0.017216322343055167,1.543712026950108,0.23200750834731587
prospect_hydrolysis_fgonly_fgonly,fgonly,12,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",3.7061093514738075,0.9842181509602929,0.9672677622600425,114.10491268693191,0.2814190679884779,0.8219005158719032,0.9384984414763261,0.16103726655700848,0.059303080365891436,0.8219005158719032,0.8089294060047554,0.7824513363725651,0.08768929169662026,0.08229626359144106,2.262066007165271,25.975773363810678,0.025975773363810677,1.5673027590097515,0.18109784480332555
prospect_hydrolysis_fgonly_fgonly,fgonly,12,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-6.094155080965939,0.9842181509602929,0.9672677622600425,114.10491268693191,0.2814190679884779,0.8219005158719032,0.9384984414763261,0.16103726655700848,0.059303080365891436,0.8219005158719032,0.8089294060047554,0.7824513363725651,0.08768929169662026,0.08229626359144106,2.262066007165271,25.975773363810678,0.025975773363810677,1.5673027590097515,0.18109784480332555
prospect_hydrolysis_fgonly_fgonly,fgonly,12,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-2.3880457294921325,0.9842181509602929,0.9672677622600425,114.10491268693191,0.2814190679884779,0.8219005158719032,0.9384984414763261,0.16103726655700848,0.059303080365891436,0.8219005158719032,0.8089294060047554,0.7824513363725651,0.08768929169662026,0.08229626359144106,2.262066007165271,25.975773363810678,0.025975773363810677,1.5673027590097515,0.18109784480332555
prospect_hydrolysis_fgonly_fgonly,fgonly,13,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.1593756457297015,0.9796379603337613,0.9416206639176683,196.5034551381554,0.09529205114028175,0.7616583864129077,0.9787251433003268,0.11111308212073726,0.02555711809522217,0.7616583864129077,0.7461494681366447,0.7025897575686425,0.07873920757821919,0.07706404222034675,2.0311862651376003,13.971810926352845,0.013971810926352845,1.407334634501796,0.1040960041672167
prospect_hydrolysis_fgonly_fgonly,fgonly,13,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-5.591016089161098,0.9796379603337613,0.9416206639176683,196.5034551381554,0.09529205114028175,0.7616583864129077,0.9787251433003268,0.11111308212073726,0.02555711809522217,0.7616583864129077,0.7461494681366447,0.7025897575686425,0.07873920757821919,0.07706404222034675,2.0311862651376003,13.971810926352845,0.013971810926352845,1.407334634501796,0.1040960041672167
prospect_hydrolysis_fgonly_fgonly,fgonly,13,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-3.4316404434313936,0.9796379603337613,0.9416206639176683,196.5034551381554,0.09529205114028175,0.7616583864129077,0.9787251433003268,0.11111308212073726,0.02555711809522217,0.7616583864129077,0.7461494681366447,0.7025897575686425,0.07873920757821919,0.07706404222034675,2.0311862651376003,13.971810926352845,0.013971810926352845,1.407334634501796,0.1040960041672167
prospect_hydrolysis_fgonly_fgonly,fgonly,14,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.292325504191791,0.9811023639845393,0.9695565963640863,148.196714983932,0.11964341901518487,0.8343367487309961,0.9556178300938877,0.13673340058164055,0.042289668188425444,0.8343367487309961,0.8185697565391549,0.7936497070366818,0.0889442926737354,0.08499675196411069,2.294440485215716,14.513865261416392,0.014513865261416391,1.5897338501491074,0.14936552514546236
prospect_hydrolysis_fgonly_fgonly,fgonly,14,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-6.23851637796023,0.9811023639845393,0.9695565963640863,148.196714983932,0.11964341901518487,0.8343367487309961,0.9556178300938877,0.13673340058164055,0.042289668188425444,0.8343367487309961,0.8185697565391549,0.7936497070366818,0.0889442926737354,0.08499675196411069,2.294440485215716,14.513865261416392,0.014513865261416391,1.5897338501491074,0.14936552514546236
